price,region,address,bedrooms,bathrooms,pricem
1500000,"Brampton, ON","9715 CREDITVIEW RD, Brampton, Ontario",3,4,1.5
1299000,"Brampton, ON","46 PORTRUSH TR, Brampton, Ontario",3,4,1.299
1090000,"Brampton, ON","15 COLONEL FRANK CHING CRES, Brampton, Ontario",3,3,1.09
1699999,"Brampton, ON","33 BALLYHAISE CRES, Brampton, Ontario",4,5,1.699999
1189888,"Brampton, ON","43 HOOD CRES, Brampton, Ontario",3,4,1.189888
2599000,"Brampton, ON","27 CANNINGTON CRES, Brampton, Ontario",4,4,2.599
649900,"Brampton, ON","65 MCCALLUM CRT, Brampton, Ontario",3,2,0.6499
999900,"Brampton, ON","31 SKEGBY RD, Brampton, Ontario",3,2,0.9999
1749900,"Brampton, ON","371 VAN KIRK DR, Brampton, Ontario",4,4,1.7499
999999,"Brampton, ON","65 GEMMA PL, Brampton, Ontario",4,4,0.999999
749900,"Brampton, ON","51 FLEETWOOD CRES, Brampton, Ontario",3,2,0.7499
999000,"Brampton, ON","127 BRUCE BEER DR, Brampton, Ontario",4,3,0.999
1149000,"Brampton, ON","21 DUFAY RD, Brampton, Ontario",3,4,1.149
899990,"Brampton, ON","95 FINEGAN CIRC, Brampton, Ontario",3,3,0.89999
1849900,"Brampton, ON","52 WHITEWASH WAY, Brampton, Ontario",4,4,1.8499
1499999,"Brampton, ON","53 CULTURE CRES, Brampton, Ontario",4,4,1.499999
1799000,"Brampton, ON","4 LARKBERRY RD, Brampton, Ontario",4,4,1.799
2150000,"Brampton, ON","8 FOGERTY ST, Brampton, Ontario",4,4,2.15
899000,"Brampton, ON","16 GOULSTON ST, Brampton, Ontario",3,3,0.899
699999,"Brampton, ON","37 DARRAS CRT, Brampton, Ontario",4,2,0.699999
699900,"Brampton, ON","50 DARRAS CRT, Brampton, Ontario",3,2,0.6999
1199999,"Brampton, ON","30 DRUM OAK CRES, Brampton, Ontario",3,3,1.199999
1199900,"Brampton, ON","31 BACKWATER TR, Brampton, Ontario",4,3,1.1999
1499000,"Brampton, ON","51 LEANDER ST, Brampton, Ontario",4,5,1.499
999999,"Brampton, ON","4 HINES ST, Brampton, Ontario",3,3,0.999999
1199000,"Brampton, ON","10 HORNE DR, Brampton, Ontario",3,3,1.199
1590000,"Brampton, ON","116 ROBERT PARKINSON DR, Brampton, Ontario",4,3,1.59
1150000,"Brampton, ON","5 OKLAHOMA DR, Brampton, Ontario",3,4,1.15
1269000,"Brampton, ON","30 WASHBURN RD, Brampton, Ontario",3,4,1.269
739990,"Brampton, ON","#708 -55 YORKLAND BLVD W, Brampton, Ontario",2,2,0.73999
1999900,"Brampton, ON","2 FOLGATE CRES, Brampton, Ontario",4,4,1.9999
899000,"Brampton, ON",Address not available,3,2,0.899
999900,"Brampton, ON","80 MASSEY ST, Brampton, Ontario",3,2,0.9999
999000,"Brampton, ON","71 MALLARD CRES, Brampton, Ontario",3,3,0.999
2100000,"Brampton, ON","10 LILLIAN CRES, Brampton, Ontario",4,5,2.1
799000,"Brampton, ON","32 ENMOUNT DR, Brampton, Ontario",3,2,0.799
888000,"Brampton, ON","38 KINDLE CRT, Brampton, Ontario",3,2,0.888
1199000,"Brampton, ON","80 VILLADOWNS TR, Brampton, Ontario",3,3,1.199
1999900,"Brampton, ON","12 PELLEGRINO Road, Brampton, Ontario",4,5,1.9999
995000,"Brampton, ON","13 NORBERT RD, Brampton, Ontario",3,3,0.995
1849000,"Brampton, ON","8 BITTERSWEET RD, Brampton, Ontario",4,6,1.849
1299000,"Brampton, ON","6 TRUEMAN ST, Brampton, Ontario",3,3,1.299
1099900,"Brampton, ON","37 EBBY AVE, Brampton, Ontario",3,4,1.0999
1199999,"Brampton, ON","24 DEVONSHIRE DR, Brampton, Ontario",3,2,1.199999
799000,"Brampton, ON","55 FRANKLIN CRT, Brampton, Ontario",3,3,0.799
1299999,"Brampton, ON","45 CORKETT DR, Brampton, Ontario",3,4,1.299999
799000,"Brampton, ON","##36 -120 RAILROAD ST, Brampton, Ontario",3,2,0.799
850000,"Brampton, ON","143 MOREGATE CRES, Brampton, Ontario",3,2,0.85
899000,"Brampton, ON","16 GOULSTON Street, Brampton, Ontario",3,3,0.899
1379000,"Brampton, ON","#1384 -47 SUMMER WIND LANE, Brampton, Ontario",4,4,1.379
850000,"Brampton, ON","143 MOREGATE Crescent Unit# 42, Brampton, Ontario",3,2,0.85
999000,"Brampton, ON","41 SEEDLAND CRES, Brampton, Ontario",4,4,0.999
999913,"Brampton, ON","90 MOUNT RANIER CRES, Brampton, Ontario",3,3,0.999913
1499000,"Brampton, ON","14 BENMORE CRES, Brampton, Ontario",4,4,1.499
899000,"Brampton, ON","95 BANNISTER CRES, Brampton, Ontario",3,3,0.899
1499000,"Brampton, ON","44L TRUFFLE CRT, Brampton, Ontario",4,3,1.499
999000,"Brampton, ON","32 HORNE DR, Brampton, Ontario",4,4,0.999
1999786,"Brampton, ON","50 BELGIUM CRES, Brampton, Ontario",5,5,1.999786
1199999,"Brampton, ON","351 REMEMBRANCE RD, Brampton, Ontario",5,5,1.199999
1469999,"Brampton, ON","9 CYCLONE TR, Brampton, Ontario",3,3,1.469999
1149000,"Brampton, ON","19 PALM TREE RD N, Brampton, Ontario",3,3,1.149
1150000,"Brampton, ON","23 PENNYCROSS CRES, Brampton, Ontario",3,3,1.15
1499999,"Brampton, ON","5 TULLAMORE RD, Brampton, Ontario",4,4,1.499999
1249000,"Brampton, ON","16 CLENSTON RD, Brampton, Ontario",3,4,1.249
849000,"Brampton, ON","#15 -240 LAGERFELD DR, Brampton, Ontario",2,3,0.849
1899888,"Brampton, ON","191 LIONHEAD GOLF CLUB RD, Brampton, Ontario",4,4,1.899888
1799990,"Brampton, ON","62 MISTLETOE PL, Brampton, Ontario",4,5,1.79999
999900,"Brampton, ON","28 GORDON DR, Brampton, Ontario",3,2,0.9999
1399700,"Brampton, ON","15 DESERT GARDEN DR, Brampton, Ontario",3,3,1.3997
1190000,"Brampton, ON","23 HOGAN MANOR DR, Brampton, Ontario",3,4,1.19
999900,"Brampton, ON","27 DUNURE CRES, Brampton, Ontario",3,3,0.9999
1249900,"Brampton, ON","37 OWLRIDGE DR, Brampton, Ontario",3,4,1.2499
799900,"Brampton, ON","4 BABY POINTE TR, Brampton, Ontario",2,3,0.7999
1099900,"Brampton, ON","223 BARTLEY BULL PKWY, Brampton, Ontario",3,2,1.0999
1049000,"Brampton, ON","52 MEMORY LANE, Brampton, Ontario",3,3,1.049
799990,"Brampton, ON","#1703 -30 MALTA AVE, Brampton, Ontario",3,2,0.79999
1999999,"Brampton, ON","29 LAMPMAN CRES, Brampton, Ontario",4,4,1.999999
1749990,"Brampton, ON","367 ROYAL WEST DR, Brampton, Ontario",4,5,1.74999
1950000,"Brampton, ON","26 BLAYDON CRT, Brampton, Ontario",4,4,1.95
899900,"Brampton, ON","18 HANDEL CRT, Brampton, Ontario",3,2,0.8999
1099000,"Brampton, ON","138 FRUITVALE CIRC, Brampton, Ontario",3,3,1.099
888000,"Brampton, ON","15 CARBERRY CRES, Brampton, Ontario",4,2,0.888
999900,"Brampton, ON","86 YELLOW BRICK RD, Brampton, Ontario",3,3,0.9999
1200000,"Brampton, ON","12 VALLEYPARK CRES, Brampton, Ontario",5,4,1.2
1649000,"Brampton, ON","18 BOTTOMWOOD ST, Brampton, Ontario",4,3,1.649
2199999,"Brampton, ON","191 THORNDALE RD, Brampton, Ontario",4,5,2.199999
1949000,"Brampton, ON","41 BLUE OAK AVE, Brampton, Ontario",4,6,1.949
899000,"Brampton, ON","136 RAINFOREST DR, Brampton, Ontario",3,4,0.899
1699200,"Brampton, ON","16 JACK RABBIT CRES, Brampton, Ontario",4,5,1.6992
899000,"Brampton, ON","27 SAMANTHA CRES, Brampton, Ontario",3,2,0.899
1049000,"Brampton, ON","11 RABBIT RUN WAY, Brampton, Ontario",4,5,1.049
1699200,"Brampton, ON","16 JACK RABBIT Crescent, Brampton, Ontario",4,5,1.6992
1379900,"Brampton, ON","48 WILLOW PARK DR, Brampton, Ontario",4,4,1.3799
1399999,"Brampton, ON","10 WASHBURN RD, Brampton, Ontario",4,3,1.399999
1899000,"Brampton, ON","24 PASADENA AVE, Brampton, Ontario",3,3,1.899
1499997,"Brampton, ON","2 NAPA VALLEY CRES, Brampton, Ontario",3,4,1.499997
1050000,"Brampton, ON","47 DALRAITH CRES, Brampton, Ontario",4,3,1.05
1299999,"Brampton, ON","58 TWIN PINES CRES, Brampton, Ontario",3,3,1.299999
1099000,"Brampton, ON","12 RAINYDALE RD, Brampton, Ontario",3,4,1.099
1779999,"Brampton, ON","48 UNWIND CRES, Brampton, Ontario",4,4,1.779999
1989000,"Brampton, ON","5 ZANETTA CRES, Brampton, Ontario",4,6,1.989
999000,"Brampton, ON","40 DAFFODIL PL, Brampton, Ontario",4,3,0.999
999900,"Brampton, ON","66 MEMORY LANE, Brampton, Ontario",3,4,0.9999
799900,"Brampton, ON","8 SOLDIER ST, Brampton, Ontario",2,3,0.7999
975000,"Brampton, ON","38 SUMMERDALE CRES, Brampton, Ontario",3,3,0.975
499900,"Brampton, ON","#2314 -9 GEORGE ST N, Brampton, Ontario",1,1,0.4999
1299000,"Brampton, ON","64 WOOLISTON CRES, Brampton, Ontario",3,4,1.299
1368000,"Brampton, ON","9 TEMPLE MANOR RD, Brampton, Ontario",4,4,1.368
899000,"Brampton, ON","10 MULLIS CRES, Brampton, Ontario",3,4,0.899
1599900,"Brampton, ON","39 BALLYHAISE CRES, Brampton, Ontario",4,4,1.5999
1699900,"Brampton, ON","6 GAME CREEK CRES, Brampton, Ontario",4,4,1.6999
1099999,"Brampton, ON","48 CALLANDAR RD, Brampton, Ontario",4,5,1.099999
1399000,"Brampton, ON","66 FISHING CRES, Brampton, Ontario",3,4,1.399
1499000,"Brampton, ON","83 MOUNTAINBERRY RD, Brampton, Ontario",4,4,1.499
1349999,"Brampton, ON","12 VANDERPOOL CRES, Brampton, Ontario",3,4,1.349999
899000,"Brampton, ON","76 JEWEL CRES, Brampton, Ontario",3,3,0.899
1099000,"Brampton, ON","52 JEANETTE PL, Brampton, Ontario",4,2,1.099
1499000,"Brampton, ON","223 FATHER TOBIN RD DR, Brampton, Ontario",4,5,1.499
1499999,"Brampton, ON","61 WILD INDIGO CRES, Brampton, Ontario",4,4,1.499999
629000,"Brampton, ON","#604 -55 YORKLAND BLVD, Brampton, Ontario",1,2,0.629
799000,"Brampton, ON","#59 -180 HOWDEN BLVD, Brampton, Ontario",3,2,0.799
1599000,"Brampton, ON","162 CADILLAC CRES, Brampton, Ontario",4,4,1.599
1399977,"Brampton, ON","73 TRURO CIRC, Brampton, Ontario",4,3,1.399977
949000,"Brampton, ON","22 ROCKBROOK TR, Brampton, Ontario",3,3,0.949
1999900,"Brampton, ON","38 LOCOMOTIVE CRES, Brampton, Ontario",4,5,1.9999
1599999,"Brampton, ON","140 BARTLEY BULL PARK, Brampton, Ontario",3,2,1.599999
1349999,"Brampton, ON","12 VANDERPOOL Crescent, Brampton, Ontario",3,4,1.349999
1599900,"Brampton, ON","140 BARTLEY BULL Parkway, Brampton, Ontario",3,2,1.5999
1099913,"Brampton, ON","68 PONYMEADOW WAY, Brampton, Ontario",3,3,1.099913
999900,"Brampton, ON","36 LATHBURY ST, Brampton, Ontario",3,3,0.9999
1099000,"Brampton, ON","68 FANN DR N, Brampton, Ontario",3,3,1.099
1599000,"Brampton, ON","18 MUSSLE WHITE RD, Brampton, Ontario",3,4,1.599
1599999,"Brampton, ON","19 KILKARRIN RD, Brampton, Ontario",4,4,1.599999
1899900,"Brampton, ON","15 TERRICK RD, Brampton, Ontario",4,4,1.8999
2299999,"Brampton, ON","11 CABOOSE ST, Brampton, Ontario",4,4,2.299999
1199999,"Brampton, ON","10 BRENT STEPHENS WAY, Brampton, Ontario",4,4,1.199999
1199900,"Brampton, ON","85 ADVENTURA RD, Brampton, Ontario",4,3,1.1999
999000,"Brampton, ON","12 MARTINDALE CRES, Brampton, Ontario",4,3,0.999
999990,"Brampton, ON","21 CHALKFARM CRES, Brampton, Ontario",3,4,0.99999
999999,"Brampton, ON","32 DONLAMONT CIRC, Brampton, Ontario",4,3,0.999999
2299000,"Brampton, ON","3 OSHAWA DR, Brampton, Ontario",4,5,2.299
1499900,"Brampton, ON","422 SUNNY MEADOW BLVD, Brampton, Ontario",4,5,1.4999
2749000,"Brampton, ON","52 HUNTSPOINT DR, Brampton, Ontario",5,6,2.749
998000,"Brampton, ON","11 SEA DRIFTER CRES, Brampton, Ontario",3,3,0.998
900000,"Brampton, ON","47 ALAMODE RD, Brampton, Ontario",3,3,0.9
1299000,"Brampton, ON","80 LORENZO CIRC, Brampton, Ontario",3,4,1.299
1599900,"Brampton, ON","26 FROSTWEED CRT, Brampton, Ontario",4,4,1.5999
1299999,"Brampton, ON","20 HOCKEN CRT, Brampton, Ontario",4,4,1.299999
1999000,"Brampton, ON","83 LIONHEAD GOLF CLUB RD, Brampton, Ontario",4,4,1.999
1299000,"Brampton, ON","114 DAFFODIL PL N, Brampton, Ontario",3,4,1.299
1199000,"Brampton, ON","30 BANBRIDGE CRES, Brampton, Ontario",4,4,1.199
650000,"Brampton, ON","#58 -1020 CENTRAL PARK DR, Brampton, Ontario",3,2,0.65
1069900,"Brampton, ON","61 WOODSTREAM AVE, Brampton, Ontario",3,4,1.0699
1199000,"Brampton, ON","5 AGRICOLA RD, Brampton, Ontario",4,3,1.199
1399000,"Brampton, ON","251 ROBERT PARKINSON DR, Brampton, Ontario",4,4,1.399
1499900,"Brampton, ON","22 MAYBECK DR, Brampton, Ontario",4,3,1.4999
1499900,"Brampton, ON","24 MAYBECK DR, Brampton, Ontario",4,3,1.4999
1899900,"Brampton, ON","20 DANIELSGATE RD, Brampton, Ontario",4,5,1.8999
1399900,"Brampton, ON","297 FATHERTOBIN RD, Brampton, Ontario",4,4,1.3999
1299000,"Brampton, ON","56 ALFONSO CRES, Brampton, Ontario",4,4,1.299
1999000,"Brampton, ON","22 PASADENA AVE, Brampton, Ontario",4,5,1.999
1749999,"Brampton, ON","58 SKYVALLEY DR, Brampton, Ontario",4,4,1.749999
2299900,"Brampton, ON","36 HIBISCUS CRT, Brampton, Ontario",5,4,2.2999
1639000,"Brampton, ON","31 SAFFRON CRES, Brampton, Ontario",4,4,1.639
2299000,"Brampton, ON","495 FATHER TOBIN RD, Brampton, Ontario",5,6,2.299
1088000,"Brampton, ON","8 NEEDLEWOOD LANE, Brampton, Ontario",3,3,1.088
849000,"Brampton, ON","103 MARBLEHEAD CRES, Brampton, Ontario",4,3,0.849
999990,"Brampton, ON","81 TEAL CREST CIRC, Brampton, Ontario",3,4,0.99999
1399000,"Brampton, ON","18 ANDRETTI CRES, Brampton, Ontario",4,4,1.399
1599900,"Brampton, ON","16 DEGRASSI COVE CIRC, Brampton, Ontario",4,4,1.5999
1989000,"Brampton, ON","57 ELYSIAN FIELDS CIRC, Brampton, Ontario",4,5,1.989
1199900,"Brampton, ON","23 NORVAL CRES, Brampton, Ontario",3,2,1.1999
1199000,"Brampton, ON","44 BENTON ST, Brampton, Ontario",4,3,1.199
979000,"Brampton, ON","13 VANHORNE CLSE, Brampton, Ontario",3,3,0.979
649900,"Brampton, ON","#1605 -30 MALTA AVE, Brampton, Ontario",2,2,0.6499
1299900,"Brampton, ON","401 BRISDALE DR, Brampton, Ontario",3,3,1.2999
699900,"Brampton, ON","13 BRIAR PATH, Brampton, Ontario",4,2,0.6999
1099900,"Brampton, ON","64 BRAMHALL CIRC, Brampton, Ontario",3,2,1.0999
1399000,"Brampton, ON","3 BENTGRASS LANE, Brampton, Ontario",3,4,1.399
1499000,"Brampton, ON","72 CIRCUS CRES, Brampton, Ontario",4,3,1.499
899990,"Brampton, ON","144 TWIN PINES CRES, Brampton, Ontario",3,2,0.89999
999000,"Brampton, ON","126 ROYAL ORCHARD DR, Brampton, Ontario",2,2,0.999
875000,"Brampton, ON","15 ROGERS RD, Brampton, Ontario",3,2,0.875
999888,"Brampton, ON","#6 -61 NELSON ST W, Brampton, Ontario",3,3,0.999888
1199900,"Brampton, ON","23 Norval Crescent, Brampton, Ontario",3,2,1.1999
999900,"Brampton, ON","45 SUSSEXVALE DR, Brampton, Ontario",3,3,0.9999
1088800,"Brampton, ON","17 ZAMEK ST, Brampton, Ontario",4,3,1.0888
1699999,"Brampton, ON","48 SAFFRON CRES, Brampton, Ontario",4,5,1.699999
3699000,"Brampton, ON","28 FOOTHILLS CRES, Brampton, Ontario",6,6,3.699
1599900,"Brampton, ON","219 CASTLE OAKS CROSSING CRT, Brampton, Ontario",4,4,1.5999
1999000,"Brampton, ON","28 MISTLETOE PL, Brampton, Ontario",4,5,1.999
1649990,"Brampton, ON","52 NAPA VALLEY CRES, Brampton, Ontario",4,4,1.64999
650000,"Brampton, ON","#1101 -4 LISA ST, Brampton, Ontario",3,2,0.65
729900,"Brampton, ON","#107 -2 CLAY BRICK CRT, Brampton, Ontario",2,2,0.7299
899000,"Brampton, ON","216 PRESSED BRICK DR, Brampton, Ontario",3,3,0.899
749900,"Brampton, ON","9 LANCEWOOD CRES, Brampton, Ontario",2,4,0.7499
999900,"Brampton, ON","21 CALLALILY RD, Brampton, Ontario",3,4,0.9999
1299000,"Brampton, ON","2 SILVERSTREAM RD, Brampton, Ontario",4,4,1.299
699777,"Brampton, ON","#1010 -17 KNIGHTSBRIDGE RD, Brampton, Ontario",3,2,0.699777
849000,"Brampton, ON","66 PRIMROSE CRES, Brampton, Ontario",3,2,0.849
1250000,"Brampton, ON","18 LORNE CRT, Brampton, Ontario",3,2,1.25
3699000,"Brampton, ON","28 FOOTHILLS Crescent, Brampton, Ontario",6,6,3.699
999999,"Brampton, ON","6 FANSHAWE DR, Brampton, Ontario",3,3,0.999999
1250000,"Brampton, ON","18 LORNE Court, Brampton, Ontario",4,2,1.25
999999,"Brampton, ON","18 ASPEN HILLS RD, Brampton, Ontario",3,5,0.999999
575000,"Brampton, ON","#413 -300 RAY LAWSON BLVD, Brampton, Ontario",2,2,0.575
1280000,"Brampton, ON","38 SWEET OAK CRT, Brampton, Ontario",3,4,1.28
1699000,"Brampton, ON","32 OAKMORE LANE, Brampton, Ontario",4,3,1.699
1149999,"Brampton, ON","6 OAKMORE LANE, Brampton, Ontario",3,4,1.149999
975000,"Brampton, ON","#78 -1 BECKENROSE CRT, Brampton, Ontario",2,3,0.975
1199000,"Brampton, ON","58 SPEEDWELL ST, Brampton, Ontario",3,4,1.199
1499000,"Brampton, ON","34 HAVELOCK DR, Brampton, Ontario",4,4,1.499
1499000,"Brampton, ON","15 BERRYCREEK DR, Brampton, Ontario",4,4,1.499
1199999,"Brampton, ON","41 OVERLEA DR, Brampton, Ontario",2,3,1.199999
1599999,"Brampton, ON","29 DARREN RD, Brampton, Ontario",4,3,1.599999
1299000,"Brampton, ON","7 YELLOWKNIFE RD, Brampton, Ontario",3,3,1.299
999900,"Brampton, ON","2 ARMBRO AVE, Brampton, Ontario",3,2,0.9999
1399000,"Brampton, ON","119 MADOC DR, Brampton, Ontario",4,5,1.399
999900,"Brampton, ON","14 ASHWOOD CRES, Brampton, Ontario",3,3,0.9999
1300000,"Brampton, ON","11 BURNHAM CRES, Brampton, Ontario",3,1,1.3
899900,"Brampton, ON","144 KENWOOD DR, Brampton, Ontario",3,4,0.8999
899900,"Brampton, ON","31 PRIMROSE CRES, Brampton, Ontario",3,2,0.8999
1249900,"Brampton, ON","6 DEARBOURNE BLVD, Brampton, Ontario",3,3,1.2499
749999,"Brampton, ON","#60 -46 DEARBOURNE BLVD, Brampton, Ontario",3,2,0.749999
589999,"Brampton, ON","#1209 -26 HANOVER RD, Brampton, Ontario",2,2,0.589999
1499000,"Brampton, ON","21 FRINGETREE RD, Brampton, Ontario",4,4,1.499
999000,"Brampton, ON","60 TIMBERTOP CRES, Brampton, Ontario",3,4,0.999
999000,"Brampton, ON","61 QUAIL FEATHER CRES, Brampton, Ontario",3,2,0.999
599900,"Brampton, ON","#2105 -9 GEORGE ST N, Brampton, Ontario",1,1,0.5999
1199000,"Brampton, ON","19 BETTERTON CRES, Brampton, Ontario",4,4,1.199
1249000,"Brampton, ON","2 BLENHEIM DR, Brampton, Ontario",4,3,1.249
899900,"Brampton, ON","9 BADGER AVE, Brampton, Ontario",3,2,0.8999
1399900,"Brampton, ON","34 OCEAN RIDGE DR, Brampton, Ontario",4,5,1.3999
1799000,"Brampton, ON","73 SPARTA DR, Brampton, Ontario",4,4,1.799
1099000,"Brampton, ON","58 FEATHERTOP LANE, Brampton, Ontario",4,3,1.099
899900,"Brampton, ON","10 JAMESON CRES, Brampton, Ontario",3,3,0.8999
899000,"Brampton, ON","135 MOREGATE CRES, Brampton, Ontario",3,2,0.899
799000,"Brampton, ON","#45 -200 CRESTHAVEN RD, Brampton, Ontario",3,2,0.799
